ward_id,building_count,total_area_m2,mean_area_m2,median_area_m2,max_area_m2,std_area_m2,mean_confidence,WARD,ward_area_m2,ward_area_km2,building_density_per_km2,building_coverage_pct,imperviousness_estimate,building_size_variability
"128
",9211,721193.8509486385,78.29701997053941,63.937801361083984,3673.3715,75.51859063512079,0.7716949082618608,"128
",1837790.224988562,1.837790224988562,5011.997492835358,39.24244677888234,51.015180812547044,0.9645142390289687
"50
",2576,182427.59331703186,70.81816510754342,46.68029975891113,1102.7994384765625,78.4052306315909,0.744514402173913,"50
",383296.92844908923,0.38329692844908925,6720.638254063528,47.59432695043433,61.87262503556463,1.10713445501625
"113
",9659,679380.8369788445,70.33656040779009,60.55730056762695,1096.4063,49.2100510221247,0.7717968526762604,"113
",1651668.6285401077,1.6516686285401077,5848.025344246858,41.13299878919066,53.47289842594786,0.6996368707372058
"94
",3495,339489.65554594994,97.13580988439197,74.4093017578125,1452.0714111328125,97.30315431338235,0.7718815450643777,"94
",1671708.052175116,1.671708052175116,2090.676057612175,20.30795120620664,26.40033656806863,1.0017227882198083
"79
",4501,759981.4999421387,168.8472561524414,55.25339889526367,22212.7463,592.8260838760627,0.7552623861364142,"79
",2931102.7952880673,2.9311027952880675,1535.59950447171,25.928176287909686,33.70662917428259,3.511019944208261
"11
",1889,171966.25589251518,91.03560396639237,63.52830123901367,4035.020751953125,125.8767381970961,0.7587312334568556,"11
",326547.6277114159,0.3265476277114159,5784.7610568752625,52.66192166139058,68.46049815980776,1.382719866872812
"15
",2647,253401.1415635475,95.73144751172931,67.63390350341797,2057.4209,114.78108126136274,0.7647386475255006,"15
",532595.0717484112,0.5325950717484111,4970.004681624989,47.578574231203156,61.8521465005641,1.1989903448111907
"140
",7927,504718.969922781,63.670867910026615,47.18450164794922,736.6292724609375,57.14376057847873,0.7580197804970354,"140
",1546251.0318303427,1.5462510318303426,5126.593183654389,32.64146374249014,42.43390286523718,0.8974867542127531
"97
",5769,587595.1936627136,101.85390772451268,79.69539642333984,7846.2615,152.53982433135513,0.7815943837753511,"97
",1933837.1438276027,1.9338371438276027,2983.188123370896,30.38493678426814,39.50041781954859,1.4976335001690282
"48
",2630,123778.46367454529,47.064054629104675,34.73740005493164,697.76171875,44.79467641465876,0.7335061977186312,"48
",245731.5138535233,0.2457315138535233,10702.737954757004,50.37142437836756,65.48285169187783,0.9517810730008265
"35
",3619,344860.0387025311,95.2915276879058,73.5353012084961,3145.0841,110.12478192028516,0.7746911854103343,"35
",830943.2500000262,0.8309432500000262,4355.291411296603,41.50223721084686,53.952908374100915,1.1556618368105138
"116
",5795,531690.7845581596,91.74991968216733,63.25619888305664,2603.6778,118.18231722734173,0.7655719068162209,"116
",1222002.5381028797,1.2220025381028796,4742.216009630025,43.50979379990428,56.56273193987557,1.2880917785730972
"95
",4954,460083.3108205795,92.87107606390381,76.93289947509766,1061.81298828125,72.2204586187918,0.780237928946306,"95
",1007812.090528187,1.007812090528187,4915.598896420904,45.651695900914746,59.34720467118917,0.7776420999913632
"30
",2804,250999.59447026253,89.51483397655582,70.67255020141602,835.3477172851562,78.00562554718944,0.7735381597717547,"30
",579495.8564363098,0.5794958564363097,4838.68860986097,43.31344075759564,56.30747298487434,0.8714268024852655
"58
",19197,1734541.053838364,90.35479782457489,52.45840072631836,10581.8188,212.87667006876146,0.7687481012658228,"58
",10810307.450757764,10.810307450757763,1775.8051829186745,16.045251827844904,20.858827376198377,2.356008482051662
