reach_id,date,river_name,p_lat,p_lon,wse,wse_baseline,wse_anomaly,wse_zscore,width,area_total,dschg_c
45312000115,2025-10-19,Hooghly,23.30637423,88.3443019,5.9469,5.250173684210526,0.6967263157894745,0.6120736544796064,406.252997,3557465.2,
45312000115,2025-10-19,Hooghly,23.30637423,88.3443019,5.9469,5.28501,0.6618900000000005,0.5915837306208158,406.252997,3557465.2,
45312000115,2025-11-09,Hooghly,23.30637423,88.3443019,5.5296,5.316528571428571,0.21307142857142924,0.19369461866184398,397.622646,3481891.2,
45312000125,2023-07-28,Hooghly,23.34132796,88.3524085,4.8659,,,,343.23076,3020055.7,
45312000125,2023-09-08,Hooghly,23.34132796,88.3524085,5.8662,4.8659,1.0003000000000002,,375.486854,3303874.1,
45312000125,2023-09-29,Hooghly,23.34132796,88.3524085,6.7716,5.3660499999999995,1.4055500000000007,1.9871517270753811,409.900217,3606674.1,
45312000125,2023-10-20,Hooghly,23.34132796,88.3524085,5.7091,5.834566666666667,-0.12546666666666706,-0.13162076152572913,404.3418,3557766.1,
45312000125,2023-11-10,Hooghly,23.34132796,88.3524085,5.0835,5.8032,-0.7197000000000005,-0.9216945825834463,398.633153,3507536.2,
45312000125,2023-12-01,Hooghly,23.34132796,88.3524085,4.9599,5.659260000000001,-0.6993600000000004,-0.9338239861680316,403.447774,3549899.6,
45312000125,2023-12-22,Hooghly,23.34132796,88.3524085,5.1631,5.5427,-0.37959999999999994,-0.5213110264787673,359.866168,3166429.1,
45312000125,2024-01-11,Hooghly,23.34132796,88.3524085,5.0596,5.488471428571429,-0.428871428571429,-0.6306675757798128,379.163263,3336222.5,
45312000125,2024-02-01,Hooghly,23.34132796,88.3524085,5.7425,5.4348625,0.30763749999999934,0.4750533729588765,341.309475,3003150.5,
45312000125,2024-04-04,Hooghly,23.34132796,88.3524085,4.6818,5.469044444444445,-0.7872444444444451,-1.2813665086899364,349.067226,3071410.2,
45312000125,2024-04-25,Hooghly,23.34132796,88.3524085,4.4733,5.39032,-0.91702,-1.4544946084967003,383.351556,3373074.9,
45312000125,2025-05-26,Hooghly,23.34132796,88.3524085,6.396,5.306954545454546,1.0890454545454542,1.652736990770603,352.30321,3099883.3,
45312000125,2025-06-16,Hooghly,23.34132796,88.3524085,4.9606,5.397708333333333,-0.43710833333333277,-0.622185990441244,335.921609,2955743.2,
