date,evi_mean,evi_std,ndvi_mean,ndvi_std,ward_id
2014-01-17,0.08025891930155735,0.027175878409849804,0.21175018876828694,0.058320239577592095,71
2014-01-17,0.07385266621284321,0.019535962196385537,0.1734912865895167,0.05719206991884887,91
2014-01-17,0.07946295652173911,0.03327900355422812,0.20218591304347824,0.0798821250707389,75
2014-01-17,0.10173138828633406,0.027310604732582597,0.18741709327548803,0.04422195781209092,96
2014-01-17,0.0653763144717076,0.010994293469290659,0.1784424136204307,0.015395647292516234,88
2014-01-17,0.050919718309859155,0.006042700422415592,0.132694882629108,0.01751134464734298,44
2014-01-17,0.06229337225274725,0.024396114147288407,0.1729434752747253,0.0812696949093425,85
2014-01-17,0.0876113022113022,0.020461217116674483,0.2147287820287821,0.03392202743908788,89
2014-01-17,0.06122642113690953,0.025598819350786384,0.1474118761676007,0.07528870408358099,67
2014-01-17,0.052918732473359514,0.01036270052303825,0.14969512058328655,0.024613175381629746,76
2014-01-17,0.1067499598217547,0.022196024278010058,0.26048175907663085,0.052297565654985424,74
2014-01-17,0.07142277163305143,0.02952890224937139,0.18323796356538713,0.05759853167105577,87
2014-01-17,0.09601493731661773,0.013799046099532404,0.2247332088556948,0.027148285140247936,132
2014-01-17,0.07319300351643022,0.029130562296930555,0.19378583727416032,0.08829929277162847,69
2014-01-17,0.041438750887154006,0.02645947324664261,0.11191199432221434,0.0789430251794913,22
2014-01-17,0.07797884091793078,0.009193430625542735,0.18356444963049393,0.020745266453986968,119
2014-01-17,0.055657022106631995,0.003834664057971903,0.12416358907672308,0.008218871196825055,54
2014-01-17,0.1866508653473031,0.05438421579793445,0.3820240124175394,0.08559026866108697,122
2014-01-17,0.06736208097518502,0.012158149101288467,0.16023025685676973,0.03101661028189069,29
2014-01-17,0.1615012378883487,0.053019470513281465,0.2955824281921312,0.07874595642373097,109
2014-01-17,0.09728030615248752,0.03389684079633714,0.23213488372093036,0.06930469307176018,32
2014-01-17,0.09955789567862572,0.05030099471434018,0.22616169813008852,0.085827655129577,57
2014-01-17,0.12986498612395933,0.0406886974478171,0.292504301572618,0.08237845880447124,136
2014-01-17,0.11292454058192956,0.022030558580382137,0.22609562276671777,0.06531139535030123,106
2014-01-17,0.08067355756791718,0.01548763429320299,0.19605689521345404,0.038326351039460686,4
2014-01-17,0.0545828893442623,0.004634678728194599,0.13036977459016394,0.010376659468653461,52
2014-01-17,0.05720179015415215,0.0035529697085676776,0.15676215813028346,0.012139268344406177,38
2014-01-17,0.07832285549798505,0.013809742711216532,0.18300971022836313,0.02611391343709337,81
2014-01-17,0.17567661790938283,0.03773842784135958,0.3906686692829112,0.06401581596566622,127
2014-01-17,0.05253238434163701,0.002457520759631922,0.12212334519572955,0.006156114966379786,53
2014-01-17,0.07914114179336024,0.012645944699996785,0.19326974868135274,0.02009898644704129,34
2014-01-17,0.07568965768390387,0.03362914170176863,0.18395149308084488,0.07472339209005305,135
2014-01-17,0.08512450816938981,0.020312659131265547,0.19821177059019676,0.040973902893628504,117
2014-01-17,0.09992323712093532,0.021211025999864772,0.23005301424917793,0.07210017365667246,105
2014-01-17,0.07180739202657807,0.04922202180483402,0.15179489361702125,0.0688609714455856,20
2014-01-17,0.11351543240556664,0.027540241465898552,0.2069063121272366,0.04289570866907587,102
2014-01-17,0.07738223511793334,0.03798361763093845,0.1733674653687757,0.07184743024649297,46
2014-01-17,0.0689485108303249,0.040620029575581154,0.17285618231046934,0.09328841338860022,73
2014-01-17,0.0827981505944518,0.018147701045984666,0.2017369088507265,0.0355552717901438,82
2014-01-17,0.15426358148893352,0.04789636055562686,0.33859764300086226,0.07479018876425951,124
2014-01-17,0.07215034308414589,0.00985760970701331,0.16861213434452868,0.02260307255416606,56
2014-01-17,0.09664333999636564,0.018737395958472985,0.22726716336543706,0.04208645298906658,3
2014-01-17,0.06532964972866306,0.009266485585271248,0.15658006906758762,0.023530313709453753,36
2014-01-17,0.060007781649245064,0.007013003794539308,0.15425934959349594,0.016898747122819052,41
2014-01-17,0.06133595943837754,0.005263734415792696,0.16335912636505462,0.017756939488549332,37
2014-01-17,0.14325480550930828,0.0267774535254318,0.3057452701680037,0.05005722004395448,139
2014-01-17,0.047894187779433675,0.0070856258545029084,0.12892801788375555,0.015617693291584375,23
2014-01-17,0.05638516300731869,0.005482420886388625,0.15169414504324683,0.014776180501201365,40
2014-01-17,0.1183459980073066,0.03784010548570086,0.2685473264696115,0.06317902409920208,121
2014-01-17,0.09623864184302168,0.02472548861653462,0.23353522635949656,0.04880578107655939,33
2014-01-17,0.10335065267468649,0.03194533697089161,0.18116296391092915,0.05295728537296887,103
2014-01-17,0.06177919525888958,0.011769298572510264,0.14629036182158453,0.023978893714056013,13
2014-01-17,0.05994049174029965,0.0235353093032575,0.13543137405557695,0.06375700130966001,66
2014-01-17,0.13970998584480765,0.05529952845388672,0.3093948269206023,0.08958120964052546,123
2014-01-17,0.11427001866992853,0.04680857913853889,0.2579161848966716,0.08481570596213105,63
2014-01-17,0.047359928057553964,0.048829097512537424,0.1306465815176559,0.036433726133899585,21
2014-01-17,0.05493996212121213,0.00394765127858112,0.14212263257575758,0.0117060288360788,49
2014-01-17,0.06012991478107553,0.017113781355601574,0.14597851895386424,0.03672152086335691,70
2014-01-17,0.04643500158881474,0.033612126815087615,0.1081788528757547,0.07489212254786119,45
2014-01-17,0.10486669571279188,0.01864482608688217,0.19217588009759493,0.031186773994266528,100
2014-01-17,0.0896377490660025,0.02220284061101983,0.21432966998754668,0.05171003562260341,92
2014-01-17,0.05738307184145335,0.023658818005587,0.1376653179190752,0.04570696096867234,9
2014-01-17,0.1659223684210526,0.048392590037228685,0.33470860568760613,0.07452128090664197,114
2014-01-17,0.1075850328227571,0.022566698277271577,0.2058529102844638,0.038398646699799976,101
2014-01-17,0.11746121028744327,0.023725683636093575,0.259383721633888,0.04466368475618654,138
2014-01-17,0.08389782915637138,0.020081780894020115,0.2082874161666079,0.03915645233566963,31
2014-01-17,0.1069781172584641,0.019380382069431042,0.1987299958711809,0.05426958624934753,104
2014-01-17,0.08876883327331654,0.01952806890094355,0.20608845876845522,0.0448377680504952,5
2014-01-17,0.1938255788951373,0.07220280737355253,0.40102310618590803,0.09916962237964765,126
2014-01-17,0.06939749696233292,0.01213848548890382,0.16667251518833542,0.02621483001514508,14
2014-01-17,0.15550236172789664,0.03896669129597155,0.292557791683488,0.07042997899805661,111
2014-01-17,0.10036457842675466,0.015647149545169138,0.23876288271314186,0.031089362417965068,130
2014-01-17,0.0662344064386318,0.04796315562513232,0.16504762931034486,0.07824489056801089,19
2014-01-17,0.07167228786251342,0.011407255794648576,0.1640734693877551,0.02541427391368002,78
2014-01-17,0.05883944636678202,0.005611305156746569,0.16448765859284892,0.017147297818759084,27
2014-01-17,0.11296142345757007,0.021958582240824507,0.20877212044640983,0.03465838577421797,98
2014-01-17,0.055629758901037295,0.04569579495591353,0.1376569264069264,0.07713508103164526,6
2014-01-17,0.09395618344455493,0.018347445508638253,0.22163795257702687,0.038306749008903726,2
2014-01-17,0.08584285894365305,0.023751513109694755,0.19967488970124786,0.06905161562671623,59
2014-01-17,0.11675788832840493,0.0482230588138137,0.2589983475387025,0.07807231065883712,131
2014-01-17,0.04760868240670221,0.01465629131124241,0.11832559025133282,0.03664540671534889,42
2014-01-17,0.15318925964546395,0.040263469968308714,0.34031516626115166,0.06993383104639951,129
2014-01-17,0.0529609375,0.003263522408747353,0.13150740131578947,0.011437447556669715,51
2014-01-17,0.0819976686683151,0.014201954450148113,0.19335104203461673,0.031220147282994652,120
2014-01-17,0.05877435549525102,0.039193588735393754,0.14154972375690608,0.0395703044476896,8
2014-01-17,0.06646342203964997,0.04134031489723407,0.15480294958884516,0.08843996603253951,1
2014-01-17,0.0787682168453953,0.04914322842423563,0.19234500000000004,0.08062747834733683,80
2014-01-17,0.06152510648960161,0.007737197487831664,0.14134334753194694,0.019146892286346973,55
2014-01-17,0.07314430707303049,0.02496194351407768,0.20375204140310524,0.08017339748320526,64
2014-01-17,0.0824359030236993,0.02630587314532091,0.1953239898302007,0.07562477470011347,107
2014-01-17,0.06528612487611496,0.0216085620890321,0.16795019821605553,0.041903897458616196,77
2014-01-17,0.06088692396313364,0.006784244201659917,0.15624061059907837,0.019480115450355676,28
2014-01-17,0.13301417717672087,0.035176933408000884,0.23679168819328367,0.052553227309845685,112
2014-01-17,0.11358046534173538,0.029948307264906306,0.2634088705768299,0.054368085289634285,133
2014-01-17,0.0764190737689914,0.02044413337688058,0.18568773567636826,0.05637926371823644,65
2014-01-17,0.053564398541919814,0.014363925081606348,0.14341044957472662,0.02048868208914365,24
2014-01-17,0.14098374200426436,0.028402909779644353,0.3256010394456291,0.05768507794294813,128
2014-01-17,0.05686747294716741,0.004762911446141651,0.13873087205601528,0.011110456719716841,50
2014-01-17,0.1529798249517875,0.04128454560882679,0.2991378430499925,0.06627237911222504,113
2014-01-17,0.1829910928801641,0.08168694188791752,0.33900707588631696,0.10487216000326303,94
2014-01-17,0.0772171497786317,0.023644864959659322,0.17966632695681228,0.045278821804757244,79
2014-01-17,0.07642685671417855,0.01927755423341409,0.1647809452363091,0.017603140502636425,11
2014-01-17,0.05673754030400737,0.010122245876864317,0.15001013357899584,0.021960431544785726,15
2014-01-17,0.1788506077348066,0.039869151416776626,0.3656276085240726,0.059628299335405276,140
2014-01-17,0.14234658573596362,0.06431936853420617,0.29061322711178555,0.10240504323966264,97
2014-01-17,0.04995100200400801,0.0036673696295846407,0.13216953907815632,0.009686015692739745,48
2014-01-17,0.07292902561083313,0.009629804571987513,0.18292929055048573,0.024936167324358556,35
2014-01-17,0.11877274549098199,0.051409075595980305,0.2656183366733468,0.08263683168876383,116
2014-01-17,0.10772700729927007,0.062413120969029394,0.20703338199513383,0.10474812394168595,95
2014-01-17,0.06738029598308669,0.009206137654931168,0.16367365750528548,0.022796336778560543,30
2014-01-17,0.166258439501256,0.07174877579767307,0.3298987893462471,0.1155121835833868,58
2014-02-02,0.09158132845188288,0.017723066575705566,0.22453631014644349,0.03505240796789612,93
2014-02-02,0.06839151631477927,0.011727338785930994,0.17207577735124763,0.027394898703955683,61
2014-02-02,0.08043900220507166,0.013223081204591007,0.21308015435501662,0.03519943532094749,86
2014-02-02,0.08405145113102858,0.021560205920603807,0.22687458386683737,0.059837714565992565,90
2014-02-02,0.060808426183844015,0.0027228811271613135,0.16861810584958217,0.006474660183345845,26
2014-02-02,0.07254891257995737,0.009234993067290722,0.18656814498933905,0.029382290631775117,72
2014-02-02,0.09035297504798467,0.0328041969800538,0.1869513755598209,0.06238580901668801,134
2014-02-02,0.10023793565683649,0.008735956608741805,0.2403342091152815,0.017214999651984655,99
2014-02-02,0.17907091819416154,0.07166826335590798,0.35221930583842503,0.10101496038816406,125
2014-02-02,0.08640944267975743,0.005704670357601014,0.2210787756280682,0.01283753178076815,118
2014-02-02,0.06957777210015331,0.006687946039123092,0.18691313234542667,0.014890062308652767,83
2014-02-02,0.04985550935550936,0.0033149509800295914,0.12396143451143453,0.008210901290358124,43
2014-02-02,0.054666565533980575,0.0034625231647841498,0.1345717233009709,0.008322376797258566,47
2014-02-02,0.11200721889554226,0.01900962211167193,0.2543827178975383,0.03288505408303882,115
2014-02-02,0.06766330878485008,0.013393497632609717,0.17331157285639137,0.03453752478553665,68
2014-02-02,0.05534567600487212,0.006279217421667386,0.148115712545676,0.02453691097102501,39
2014-02-02,0.06235496719775072,0.009912812821025564,0.15781223055295224,0.022480812806579042,12
2014-02-02,0.1447951412359943,0.059926408739712854,0.3274426596202297,0.10116643714768027,108
2014-02-02,0.10624205450733755,0.018710874107762798,0.23647338923829492,0.03201996013291593,110
2014-02-02,0.14208674416424485,0.08994776510162619,0.2851738994603805,0.16485931661793446,141
2014-02-02,0.05596336700336701,0.004030887688283354,0.15283077441077442,0.013829306642859248,17
2014-02-02,0.05338634514816967,0.03716772554545439,0.114724753050552,0.08319278708050488,7
2014-02-02,0.057497065820777155,0.005657042529229933,0.1583201427438541,0.019548304607248174,16
2014-02-02,0.09538322200392926,0.047145309645887826,0.19209045186640472,0.09679170742392545,137
2014-02-02,0.0641461740041929,0.006863523765348922,0.17064790356394133,0.022619878265224224,84
2014-02-02,0.057993485005170646,0.0023155129021448454,0.15907538779731129,0.00620052417139202,18
2014-02-02,0.05932804074295986,0.002946455497712443,0.16958867585380466,0.007182744755469104,25
