ward_id,ward_name,total_pixels,lc_10_pct,lc_10_count,lc_20_pct,lc_20_count,lc_30_pct,lc_30_count,lc_40_pct,lc_40_count,lc_50_pct,lc_50_count,lc_60_pct,lc_60_count,lc_70_pct,lc_70_count,lc_80_pct,lc_80_count,lc_90_pct,lc_90_count,lc_95_pct,lc_95_count,lc_100_pct,lc_100_count,built_up_pct,vegetation_pct,water_pct,wetland_pct,cropland_pct,imperviousness_worldcover,runoff_coefficient
"25
","Ward_25
",4428,0.24841915085817523,11,0.0,0,0.0,0,0.0,0,99.59349593495935,4410,0.15808491418247517,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,99.59349593495935,0.24841915085817523,0.0,0.0,0.0,99.71996386630533,0.8979787714543813
"60
","Ward_60
",6331,9.38240404359501,594,0.0,0,1.0898752171852788,69,0.0,0,89.41715368820091,5661,0.1105670510187964,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,89.41715368820091,10.472279260780288,0.0,0.0,0.0,89.50560732901594,0.8224372137103144
"10
","Ward_10
",4776,0.9003350083752094,43,0.0,0,0.0,0,0.0,0,99.03685092127303,4730,0.06281407035175879,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,99.03685092127303,0.9003350083752094,0.0,0.0,0.0,99.08710217755444,0.8931846733668343
"62
","Ward_62
",4228,1.608325449385052,68,0.0,0,0.0946073793755913,4,0.0,0,97.04351939451277,4103,0.04730368968779565,2,0.0,0,1.2062440870387892,51,0.0,0,0.0,0,0.0,0,97.04351939451277,1.7029328287606433,1.2062440870387892,0.0,0.0,97.081362346263,0.8884815515610217
"71
","Ward_71
",11304,21.249115357395613,2402,0.0,0,0.5042462845010616,57,0.0,0,77.96355272469923,8813,0.008846426043878274,1,0.0,0,0.27423920736022644,31,0.0,0,0.0,0,0.0,0,77.96355272469923,21.753361641896674,0.27423920736022644,0.0,0.0,77.97062986553433,0.7376194267515923
"91
","Ward_91
",11736,8.16291751874574,958,0.0,0,0.08520790729379686,10,0.3152692569870484,37,90.8997955010225,10668,0.29822767552828905,35,0.0,0,0.23858214042263123,28,0.0,0,0.0,0,0.0,0,90.8997955010225,8.248125426039536,0.23858214042263123,0.0,0.3152692569870484,91.13837764144513,0.8365882753919567
"75
","Ward_75
",6130,28.58075040783034,1752,0.0,0,0.0,0,0.0,0,68.48287112561174,4198,0.3099510603588907,19,0.0,0,2.626427406199021,161,0.0,0,0.0,0,0.0,0,68.48287112561174,28.58075040783034,2.626427406199021,0.0,0.0,68.73083197389884,0.6879608482871126
"96
","Ward_96
",12264,4.582517938682322,562,0.0,0,0.28538812785388123,35,0.10600130463144161,13,93.96607958251793,11524,0.1141552511415525,14,0.0,0,0.9458577951728636,116,0.0,0,0.0,0,0.0,0,93.96607958251793,4.867906066536204,0.9458577951728636,0.0,0.10600130463144161,94.05740378343118,0.8640777886497065
"88
","Ward_88
",5324,10.555972952667167,562,0.0,0,0.0,0,0.0,0,89.36889556724267,4758,0.0,0,0.0,0,0.07513148009015778,4,0.0,0,0.0,0,0.0,0,89.36889556724267,10.555972952667167,0.07513148009015778,0.0,0.0,89.36889556724267,0.8209053343350864
"44
","Ward_44
",5681,3.784544974476325,215,0.0,0,0.5984861820102095,34,0.1408202781200493,8,94.98327759197325,5396,0.4224608343601478,24,0.0,0,0.07041013906002465,4,0.0,0,0.0,0,0.0,0,94.98327759197325,4.383031156486535,0.07041013906002465,0.0,0.1408202781200493,95.32124625946136,0.8666696004224609
