date,date_millis,rainfall_5day_mm,source,is_dry
2022-02-03,1643868086654,3.4070981149380772,ALOS2,True
2022-02-04,1644019468000,44.16235286502857,S1,False
2022-02-04,1644019493000,44.16235286502857,S1,False
2022-02-08,1644300463311,44.09854713670055,ALOS2,False
2022-02-08,1644300504073,44.09854713670055,ALOS2,False
2022-02-11,1644623781000,0.0,S1,True
2022-02-12,1644645228279,0.0,ALOS2,True
2022-02-12,1644645269037,0.0,ALOS2,True
2022-02-16,1645056268000,0.0,S1,True
2022-02-16,1645056293000,0.0,S1,True
2022-02-17,1645077645853,0.0,ALOS2,True
2022-02-23,1645660581000,1.0912372011135205,S1,True
2022-02-28,1646093068000,40.748145200879094,S1,False
2022-02-28,1646093093000,40.748145200879094,S1,False
2022-03-07,1646697380000,0.0,S1,True
2022-03-08,1646719663143,0.0,ALOS2,True
2022-03-08,1646719703905,0.0,ALOS2,True
2022-03-12,1647129868000,0.00755623695278704,S1,True
2022-03-12,1647129893000,0.00755623695278704,S1,True
2022-03-17,1647496845613,0.00755623695278704,ALOS2,True
2022-03-17,1647496886375,0.00755623695278704,ALOS2,True
2022-03-19,1647734181000,0.0,S1,True
2022-03-22,1647929262495,0.0,ALOS2,True
2022-03-22,1647929303253,0.0,ALOS2,True
2022-03-24,1648166668000,0.5391615374596572,S1,True
2022-03-24,1648166693000,0.5391615374596572,S1,True
2022-03-26,1648274027830,0.7956850468228688,ALOS2,True
2022-03-26,1648274068587,0.7956850468228688,ALOS2,True
2022-03-31,1648770981000,0.03200000151991844,S1,True
2022-04-05,1649203468000,0.0,S1,True
2022-04-05,1649203493000,0.0,S1,True
2022-04-12,1649807781000,0.0,S1,True
2022-04-17,1650240269000,2.2738342934815643,S1,True
2022-04-17,1650240294000,2.2738342934815643,S1,True
2022-04-19,1650348502381,2.2738342934815643,ALOS2,True
2022-04-28,1651125684820,0.08621676696620592,ALOS2,True
2022-11-01,1667282861971,0.004038855002084576,ALOS2,True
2022-11-01,1667282902730,0.004038855002084576,ALOS2,True
2022-11-02,1667433390000,1.6437013838697294,S1,True
2022-11-07,1667865877000,0.4155010117107435,S1,True
2022-11-07,1667865902000,0.4155010117107435,S1,True
2022-11-10,1668060044872,0.0,ALOS2,True
2022-11-10,1668060085634,0.0,ALOS2,True
2022-11-14,1668470190000,0.02190183980698966,S1,True
2022-11-15,1668492462500,0.02190183980698966,ALOS2,True
2022-11-15,1668492503253,0.02190183980698966,ALOS2,True
2022-11-19,1668837227934,0.16483639588042454,ALOS2,True
2022-11-19,1668837268694,0.16483639588042454,ALOS2,True
2022-11-19,1668902677000,0.8633742323088134,S1,True
2022-11-19,1668902702000,0.8633742323088134,S1,True
