system:index,date,timestamp,.geo
626,2019-07-20,1.563602023462E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
627,2019-07-20,1.563602064221E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
628,2019-07-21,1.563753369E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
629,2019-07-21,1.563753394E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
630,2019-07-24,1.563970347E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
631,2019-07-25,1.564034440721E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
632,2019-07-25,1.56403448148E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
633,2019-07-27,1.564185856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
634,2019-07-27,1.564185881E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
635,2019-08-02,1.564790169E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
636,2019-08-02,1.564790194E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
637,2019-08-05,1.565007148E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
638,2019-08-08,1.565222657E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
639,2019-08-08,1.565222682E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
640,2019-08-13,1.565676458475E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
641,2019-08-13,1.565676499234E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
642,2019-08-17,1.566043949E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
643,2019-08-20,1.566259458E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
644,2019-08-20,1.566259483E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
645,2019-08-22,1.566453641118E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
646,2019-08-22,1.566453681877E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
647,2019-08-26,1.566863771E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
648,2019-08-26,1.566863796E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
649,2019-08-27,1.56688605878E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
650,2019-08-27,1.566886099542E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
651,2019-08-29,1.567080749E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
652,2019-08-31,1.567230824056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
653,2019-08-31,1.567230864818E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
654,2019-09-01,1.567296258E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
655,2019-09-01,1.567296283E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
656,2019-09-05,1.567663241443E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
657,2019-09-05,1.567663282205E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
658,2019-09-07,1.567900571E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
659,2019-09-07,1.567900596E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
660,2019-09-10,1.56811755E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
661,2019-09-13,1.568333059E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
662,2019-09-13,1.568333084E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
663,2019-09-18,1.568829750337E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
664,2019-09-19,1.568937372E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
665,2019-09-19,1.568937397E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
666,2019-09-22,1.569154351E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
667,2019-09-24,1.569305259214E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
668,2019-09-24,1.569305299973E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
669,2019-09-25,1.569369859E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
670,2019-09-25,1.569369884E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
671,2019-10-01,1.569974172E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
672,2019-10-01,1.569974197E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
673,2019-10-03,1.570082482563E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
674,2019-10-04,1.570191151E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
675,2019-10-07,1.57040666E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
676,2019-10-07,1.570406685E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
677,2019-10-08,1.570514859123E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
678,2019-10-08,1.570514899881E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
679,2019-10-12,1.570859624429E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
680,2019-10-12,1.570859665189E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
681,2019-10-13,1.571010972E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,2019-10-13,1.571010997E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
683,2019-10-16,1.571227951E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
684,2019-10-17,1.571292041818E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
685,2019-10-17,1.571292082576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
686,2019-10-19,1.57144346E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
687,2019-10-19,1.571443485E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
688,2019-10-25,1.572047772E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
689,2019-10-25,1.572047797E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
690,2019-10-28,1.572264751E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
691,2019-10-31,1.57248026E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
692,2019-10-31,1.572480285E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
693,2019-11-05,1.572934059875E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
694,2019-11-05,1.572934100634E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
695,2019-11-06,1.573084572E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
696,2019-11-06,1.573084597E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
697,2019-11-09,1.573301551E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
698,2019-11-12,1.57351706E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
699,2019-11-12,1.573517085E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
700,2019-11-14,1.573711242638E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
701,2019-11-14,1.573711283397E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
702,2019-11-18,1.574121372E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
703,2019-11-18,1.574121397E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
704,2019-11-19,1.574143660379E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
705,2019-11-19,1.574143701138E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
706,2019-11-21,1.574338351E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
707,2019-11-23,1.574488425497E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
708,2019-11-23,1.574488466257E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
709,2019-11-24,1.574553859E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
710,2019-11-24,1.574553884E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
711,2019-11-28,1.574920843182E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
712,2019-11-28,1.574920883941E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
713,2019-11-30,1.575072234E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
714,2019-11-30,1.575158172E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
715,2019-11-30,1.575158197E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
716,2019-12-03,1.57537515E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
717,2019-12-06,1.575590659E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
718,2019-12-06,1.575590684E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
719,2019-12-12,1.576109034E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
720,2019-12-12,1.576194971E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
721,2019-12-12,1.576194996E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
722,2019-12-15,1.57641195E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
723,2019-12-17,1.57656286142E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
724,2019-12-17,1.576562902178E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
725,2019-12-18,1.576627458E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
726,2019-12-18,1.576627483E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
727,2019-12-24,1.577145834E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
728,2019-12-24,1.577231771E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
729,2019-12-24,1.577231796E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
730,2019-12-27,1.577448749E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
731,2019-12-30,1.577664258E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
732,2019-12-30,1.577664283E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
733,2019-12-31,1.577772461869E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
734,2019-12-31,1.577772502627E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
735,2020-01-04,1.578117226951E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
736,2020-01-04,1.578117267711E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
737,2020-01-05,1.578182633E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
738,2020-01-05,1.57826857E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
739,2020-01-05,1.578268595E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
740,2020-01-08,1.578485549E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
741,2020-01-09,1.578549644816E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
742,2020-01-09,1.578549685576E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
743,2020-01-11,1.578701057E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
744,2020-01-11,1.578701082E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
745,2020-01-17,1.579219432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
746,2020-01-17,1.57930537E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
747,2020-01-17,1.579305395E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
748,2020-01-20,1.579522348E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
749,2020-01-23,1.579737857E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
750,2020-01-23,1.579737882E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
751,2020-01-28,1.580191662412E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
752,2020-01-28,1.580191703171E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
753,2020-01-29,1.580342169E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
754,2020-01-29,1.580342194E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
755,2020-02-01,1.580559148E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
756,2020-02-04,1.580774657E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
757,2020-02-04,1.580774682E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
758,2020-02-06,1.580968844264E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
759,2020-02-06,1.580968885022E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
760,2020-02-10,1.581378969E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
761,2020-02-10,1.581378994E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
762,2020-02-11,1.581401262186E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
763,2020-02-11,1.581401302946E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
764,2020-02-13,1.581595948E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
765,2020-02-15,1.581746027591E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
766,2020-02-15,1.581746068354E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
767,2020-02-16,1.581811456E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
768,2020-02-16,1.581811481E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
769,2020-02-22,1.582415769E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
770,2020-02-22,1.582415794E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
771,2020-02-25,1.582632747E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
772,2020-02-28,1.582848256E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
773,2020-02-28,1.582848281E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
774,2020-03-05,1.583452569E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
775,2020-03-05,1.583452594E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
776,2020-03-08,1.583669548E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
777,2020-03-10,1.583820461996E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
778,2020-03-10,1.583820502755E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
779,2020-03-11,1.583885056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
780,2020-03-11,1.583885081E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
781,2020-03-17,1.584489369E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
782,2020-03-17,1.584489394E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
783,2020-03-20,1.584706348E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
784,2020-03-23,1.584921856E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
785,2020-03-23,1.584921881E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
786,2020-03-24,1.585030061684E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
787,2020-03-24,1.585030102446E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
788,2020-03-28,1.585374826654E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
789,2020-03-28,1.585374867416E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
790,2020-03-29,1.585526169E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
791,2020-03-29,1.585526194E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
792,2020-04-01,1.585743148E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
793,2020-04-02,1.585807243222E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
794,2020-04-02,1.585807283984E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
795,2020-04-04,1.585958657E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
796,2020-04-04,1.585958682E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
797,2020-04-10,1.58656297E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
798,2020-04-10,1.586562995E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
799,2020-04-13,1.586779948E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
800,2020-04-16,1.586995457E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
801,2020-04-16,1.586995482E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
802,2020-04-21,1.587449259673E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
803,2020-04-21,1.587449300432E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
804,2020-04-22,1.58759977E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
805,2020-04-22,1.587599795E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
806,2020-04-25,1.587816749E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
807,2020-04-28,1.588032258E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
808,2020-04-28,1.588032283E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
809,2020-04-30,1.588226483431E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
810,2020-05-04,1.588636571E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
811,2020-05-04,1.588636596E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
812,2020-05-05,1.588658859427E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
813,2020-05-05,1.588658900189E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
814,2020-05-07,1.588853549E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
815,2020-05-09,1.589003624182E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
816,2020-05-09,1.589003664944E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
817,2020-05-14,1.589436042056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
818,2020-05-14,1.589436082818E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
819,2020-05-16,1.589587437E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
820,2020-05-16,1.589673371E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
821,2020-05-16,1.589673396E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
822,2020-05-19,1.58989035E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
823,2020-05-22,1.590105859E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
824,2020-05-22,1.590105884E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
825,2020-05-22,1.59019175E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
826,2020-05-25,1.590408711E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
827,2020-05-28,1.590624235E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
828,2020-05-28,1.590710172E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
829,2020-05-28,1.590710197E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
830,2020-05-31,1.590927151E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
831,2020-06-02,1.59107805928E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
832,2020-06-02,1.591078100038E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
833,2020-06-03,1.59114266E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
834,2020-06-03,1.591142685E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
835,2020-06-09,1.591746973E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
836,2020-06-09,1.591746998E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
837,2020-06-11,1.591855242079E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
838,2020-06-11,1.591855282838E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
839,2020-06-12,1.591963952E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
840,2020-06-15,1.59217946E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
841,2020-06-15,1.592179485E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
842,2020-06-16,1.59228765954E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
843,2020-06-16,1.592287700299E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
844,2020-06-20,1.592632424575E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
845,2020-06-20,1.592632465338E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
846,2020-06-21,1.592783774E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
847,2020-06-21,1.592783799E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
848,2020-06-24,1.593000752E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
849,2020-06-27,1.593216261E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
850,2020-06-27,1.593216286E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
851,2020-06-30,1.593497259802E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
852,2020-06-30,1.59349730056E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
853,2020-07-03,1.593820574E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
854,2020-07-03,1.593820599E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
855,2020-07-06,1.594037553E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
856,2020-07-09,1.594253062E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
857,2020-07-09,1.594253087E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
858,2020-07-09,1.594274483003E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
859,2020-07-14,1.594706859641E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
860,2020-07-14,1.5947069004E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
861,2020-07-15,1.594857375E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
862,2020-07-15,1.5948574E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
863,2020-07-18,1.595051624775E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
864,2020-07-18,1.595051665537E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
865,2020-07-18,1.595074354E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
866,2020-07-21,1.595289863E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
867,2020-07-21,1.595289888E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
868,2020-07-21,1.595375748E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
869,2020-07-24,1.595592699E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
870,2020-07-27,1.595894176E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
871,2020-07-27,1.595894201E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
872,2020-07-30,1.596111154E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
873,2020-08-02,1.596326663E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
874,2020-08-02,1.596326688E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
875,2020-08-08,1.596930976E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
876,2020-08-08,1.596931001E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
877,2020-08-11,1.597126060006E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
878,2020-08-11,1.597126100764E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
879,2020-08-11,1.597147955E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
880,2020-08-14,1.597363464E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
881,2020-08-14,1.597363489E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
882,2020-08-20,1.597903283908E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
883,2020-08-20,1.597967777E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
884,2020-08-20,1.597967802E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
885,2020-08-23,1.598184756E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
886,2020-08-25,1.598335660396E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
887,2020-08-25,1.598335701156E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
888,2020-08-26,1.598400265E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
889,2020-08-26,1.59840029E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
890,2020-08-29,1.598680425399E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
891,2020-08-29,1.598680466161E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
892,2020-09-01,1.599004578E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
893,2020-09-01,1.599004603E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
894,2020-09-03,1.599112843034E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
895,2020-09-03,1.599112883796E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
896,2020-09-04,1.599221556E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
897,2020-09-07,1.599437065E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
898,2020-09-07,1.59943709E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
899,2020-09-13,1.600041378E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
900,2020-09-13,1.600041403E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
901,2020-09-16,1.600258357E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
902,2020-09-16,1.600279352032E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
903,2020-09-19,1.600473866E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
904,2020-09-19,1.600473891E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
905,2020-09-22,1.600754860564E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
906,2020-09-22,1.600754901323E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
907,2020-09-25,1.601078179E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
908,2020-09-25,1.601078204E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
909,2020-09-28,1.601295157E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
910,2020-10-01,1.601510666E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
911,2020-10-01,1.601510691E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
912,2020-10-01,1.601532043019E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
913,2020-10-01,1.601532083778E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
914,2020-10-06,1.601964460605E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
915,2020-10-06,1.601964501364E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
916,2020-10-07,1.602114979E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
917,2020-10-07,1.602115004E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
918,2020-10-10,1.602309225754E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
919,2020-10-10,1.602309266516E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
920,2020-10-10,1.602331957E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
921,2020-10-13,1.602547466E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
922,2020-10-13,1.602547491E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
923,2020-10-15,1.602741643476E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
924,2020-10-15,1.602741684236E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
925,2020-10-19,1.603151779E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
926,2020-10-19,1.603151804E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
927,2020-10-22,1.603368757E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
928,2020-10-25,1.603584266E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
929,2020-10-25,1.603584291E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
930,2020-10-31,1.604188579E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
931,2020-10-31,1.604188604E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
932,2020-11-03,1.60438366101E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
933,2020-11-03,1.604383701769E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
934,2020-11-03,1.604405557E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
935,2020-11-06,1.604621066E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
936,2020-11-06,1.604621091E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
937,2020-11-12,1.605160843937E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
938,2020-11-12,1.605160884699E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
939,2020-11-12,1.605225379E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
940,2020-11-12,1.605225404E12,"{""type"":""MultiPoint"",""coordinates"":[]}"
